Customer_id,First_name,Last_name,Phone,Email,Email_website,Street,City,State,Zip _code
964,Brent,Calderon,(361) 981-8725,brent.calderon@aol.com,aol.com,3 Thomas St.,Corpus Christi,TX,78418
965,Margit,Osborn,NA,margit.osborn@yahoo.com,yahoo.com,909 Gulf Drive,Plainview,NY,11803
966,Novella,Patel,NA,novella.patel@gmail.com,gmail.com,500 Livingston Street,Glen Cove,NY,11542
967,Laurette,Hebert,NA,laurette.hebert@msn.com,msn.com,18 South Constitution Court,Canandaigua,NY,14424
968,Jonna,Brown,NA,jonna.brown@aol.com,aol.com,1 Spring Drive,Mahopac,NY,10541
969,Jennell,Solis,(507) 421-7354,jennell.solis@hotmail.com,hotmail.com,194 2nd Rd.,Rochester,NY,14606
970,Ruth,Horton,NA,ruth.horton@gmail.com,gmail.com,488 Mulberry Ave.,Hollis,NY,11423
971,Samual,Warner,(631) 151-4988,samual.warner@gmail.com,gmail.com,8735 Thatcher Dr.,Brentwood,NY,11717
972,Damian,Mills,(562) 924-3079,damian.mills@yahoo.com,yahoo.com,7747 Elm Dr.,Long Beach,NY,11561
973,Margaretta,Clayton,NA,margaretta.clayton@yahoo.com,yahoo.com,524 San Pablo Ave.,Ridgecrest,CA,93555
974,Marcell,Barrett,NA,marcell.barrett@gmail.com,gmail.com,266 Elm Drive,Astoria,NY,11102
975,Annis,Sanchez,(424) 352-6275,annis.sanchez@aol.com,aol.com,4 Edgewater Road,Los Angeles,CA,90008
976,Ayanna,Cherry,NA,ayanna.cherry@yahoo.com,yahoo.com,8829 Galvin Rd.,Smithtown,NY,11787
977,Barton,Cox,NA,barton.cox@yahoo.com,yahoo.com,8220 Creekside Street,Amityville,NY,11701
978,Diana,Reyes,NA,diana.reyes@msn.com,msn.com,7415 Annadale St.,Bronx,NY,10451
979,Ingeborg,Ellison,NA,ingeborg.ellison@yahoo.com,yahoo.com,360 Trusel St.,Ithaca,NY,14850
980,Carter,Booth,NA,carter.booth@msn.com,msn.com,82 Beech Drive,Port Chester,NY,10573
981,Christel,Cardenas,(562) 342-8083,christel.cardenas@aol.com,aol.com,428 S. Swanson Drive,Long Beach,NY,11561
982,Orval,Hunter,NA,orval.hunter@aol.com,aol.com,35 Wagon Drive,San Angelo,TX,76901
983,Marguerite,Berger,NA,marguerite.berger@aol.com,aol.com,875 Arch Lane,Fullerton,CA,92831
984,Ivette,Warren,NA,ivette.warren@gmail.com,gmail.com,8408 Thomas Street,Franklin Square,NY,11010
985,Milagros,Weber,NA,milagros.weber@hotmail.com,hotmail.com,7591 Glendale Ave.,Harlingen,TX,78552
986,Marcel,Lindsay,NA,marcel.lindsay@hotmail.com,hotmail.com,249 Peninsula St.,Ossining,NY,10562
987,Louis,Powell,NA,louis.powell@aol.com,aol.com,368 Sugar Rd.,Staten Island,NY,10301
988,Vanda,Holmes,NA,vanda.holmes@aol.com,aol.com,9835 Wild Rose Drive,Syosset,NY,11791
989,Loreen,Byers,NA,loreen.byers@yahoo.com,yahoo.com,83 S. Rockledge Circle,South Ozone Park,NY,11420
990,Casimira,Chapman,NA,casimira.chapman@yahoo.com,yahoo.com,67 Snake Hill St.,Monroe,NY,10950
991,Brigida,Larson,NA,brigida.larson@hotmail.com,hotmail.com,8789 Sycamore Lane,Canyon Country,CA,91387
992,Chere,Alston,NA,chere.alston@gmail.com,gmail.com,16 Lower River Street,Patchogue,NY,11772
993,Giovanna,Jefferson,NA,giovanna.jefferson@gmail.com,gmail.com,9394 Riverside St.,Ridgecrest,CA,93555
994,Demarcus,Reese,NA,demarcus.reese@gmail.com,gmail.com,8087 Armstrong Dr.,Yorktown Heights,NY,10598
995,Amina,Salazar,NA,amina.salazar@aol.com,aol.com,944 Wellington Street,Canandaigua,NY,14424
996,Serafina,Clemons,NA,serafina.clemons@gmail.com,gmail.com,851 Brown Ave.,Shirley,NY,11967
997,Trinidad,Mcclain,NA,trinidad.mcclain@msn.com,msn.com,98 Tunnel Drive,Baldwin,NY,11510
998,Heather,Chaney,NA,heather.chaney@yahoo.com,yahoo.com,4 Morris Dr.,Jamestown,NY,14701
999,Latoya,Johns,NA,latoya.johns@hotmail.com,hotmail.com,7914 W. Woodsman St.,Ballston Spa,NY,12020
1000,Shiloh,Reeves,NA,shiloh.reeves@msn.com,msn.com,818 Kirkland Lane,West Babylon,NY,11704
1001,Lee,Roman,(631) 913-6967,lee.roman@gmail.com,gmail.com,4 Canal Ave.,Brentwood,NY,11717
1002,Cami,Williamson,NA,cami.williamson@hotmail.com,hotmail.com,9511A Windsor Drive,Massapequa,NY,11758
1003,Sharell,Ross,NA,sharell.ross@msn.com,msn.com,7830 Devonshire Ave.,Vista,CA,92083
1004,Jerald,Blackwell,NA,jerald.blackwell@hotmail.com,hotmail.com,8364 South Wakehurst Ave.,East Elmhurst,NY,11369
1005,Ruthanne,Franco,NA,ruthanne.franco@yahoo.com,yahoo.com,61 Applegate St.,Astoria,NY,11102
1006,Marjory,Leonard,NA,marjory.leonard@msn.com,msn.com,800 Greystone Lane,Apple Valley,CA,92307
1007,Jimmy,Russell,NA,jimmy.russell@hotmail.com,hotmail.com,33 Iroquois Ave.,Howard Beach,NY,11414
1008,Berneice,Pollard,NA,berneice.pollard@hotmail.com,hotmail.com,607 Bohemia Street,Forney,TX,75126
1009,Deangelo,Cooley,NA,deangelo.cooley@aol.com,aol.com,3 NE. Edgewood Rd.,Rosedale,NY,11422
1010,Katia,Henry,NA,katia.henry@msn.com,msn.com,69 E. Columbia Ave.,Bethpage,NY,11714
1011,Sebrina,Gross,NA,sebrina.gross@yahoo.com,yahoo.com,993 Glendale Drive,Garland,TX,75043
1012,Josephine,Dale,NA,josephine.dale@aol.com,aol.com,8214 West Drive,Baldwinsville,NY,13027
1013,Alma,Peck,NA,alma.peck@aol.com,aol.com,298 South Bay Meadows Drive,Corona,NY,11368
1014,Ling,Newman,NA,ling.newman@msn.com,msn.com,832 Spring Road,South Richmond Hill,NY,11419
1015,Nichelle,Rosario,NA,nichelle.rosario@hotmail.com,hotmail.com,709 Dunbar Ave.,Garden City,NY,11530
1016,Shenna,Benton,(212) 578-2912,shenna.benton@msn.com,msn.com,57 Shadow Brook Road,New York,NY,10002
1017,Philip,Bryan,(510) 533-4262,philip.bryan@hotmail.com,hotmail.com,914 Devonshire Court,Oakland,CA,94603
1018,Carita,Salinas,NA,carita.salinas@yahoo.com,yahoo.com,90 Griffin Street,Maspeth,NY,11378
1019,Janie,Herrera,NA,janie.herrera@gmail.com,gmail.com,652 Westport Street,Elmhurst,NY,11373
1020,Lorraine,Marks,NA,lorraine.marks@msn.com,msn.com,160 North Pearl Street,San Carlos,CA,94070
1021,Nicolas,Carlson,NA,nicolas.carlson@yahoo.com,yahoo.com,7899 Spruce Street,Saint Albans,NY,11412
1022,Hye,Mercer,NA,hye.mercer@gmail.com,gmail.com,9681 Redwood St.,Mahopac,NY,10541
1023,Adena,Blake,NA,adena.blake@hotmail.com,hotmail.com,684 Westport Drive,Ballston Spa,NY,12020
1024,Coleman,Boyd,(915) 607-6336,coleman.boyd@yahoo.com,yahoo.com,9740 Bay Meadows Drive,El Paso,TX,79930
1025,Daphine,Willis,NA,daphine.willis@msn.com,msn.com,152 Shady St.,Farmingdale,NY,11735
1026,Jenine,Dawson,NA,jenine.dawson@msn.com,msn.com,17 Park Street,Endicott,NY,13760
1027,Shanita,Wiley,NA,shanita.wiley@yahoo.com,yahoo.com,121 Bridge Lane,Saint Albans,NY,11412
1028,Shanna,Bonner,NA,shanna.bonner@msn.com,msn.com,386 Lafayette Road,Canandaigua,NY,14424
1029,Ping,Quinn,NA,ping.quinn@gmail.com,gmail.com,9051 Hanover Dr.,Rowlett,TX,75088
1030,Saran,Moses,NA,saran.moses@yahoo.com,yahoo.com,94 Hall Dr.,Brooklyn,NY,11201
1031,Tonja,Bean,NA,tonja.bean@aol.com,aol.com,9 Middle River St.,Fairport,NY,14450
1032,Vernon,Knowles,NA,vernon.knowles@yahoo.com,yahoo.com,5 Olive Lane,Huntington Station,NY,11746
1033,Jeannette,Skinner,NA,jeannette.skinner@yahoo.com,yahoo.com,8886 High Point Drive,Forest Hills,NY,11375
1034,Rico,Salas,NA,rico.salas@msn.com,msn.com,8041 Walt Whitman St.,Centereach,NY,11720
1035,Tangela,Hurley,NA,tangela.hurley@msn.com,msn.com,49 North Cross St.,Campbell,CA,95008
1036,Randee,Lester,NA,randee.lester@gmail.com,gmail.com,81 Bear Hill Street,Centereach,NY,11720
1037,Ashanti,Hammond,NA,ashanti.hammond@msn.com,msn.com,9202 W. Lyme Ave.,Nanuet,NY,10954
1038,Garry,Juarez,NA,garry.juarez@hotmail.com,hotmail.com,670 Nut Swamp Drive,Forest Hills,NY,11375
1039,Bee,Baker,NA,bee.baker@aol.com,aol.com,307 E. Magnolia St.,Liverpool,NY,13090
1040,Shantae,Hammond,NA,shantae.hammond@hotmail.com,hotmail.com,526 Harvard Drive,Victoria,TX,77904
1041,Bettye,Espinoza,NA,bettye.espinoza@yahoo.com,yahoo.com,76 Rockwell Street,Oswego,NY,13126
1042,Larissa,Hays,NA,larissa.hays@aol.com,aol.com,66 2nd Drive,Elmont,NY,11003
1043,Diane,Jones,NA,diane.jones@gmail.com,gmail.com,859 Prince St.,Fresh Meadows,NY,11365
1044,Zenia,Bruce,NA,zenia.bruce@aol.com,aol.com,349 James Road,Rosedale,NY,11422
1045,Pasquale,Hogan,NA,pasquale.hogan@aol.com,aol.com,403 Bank St.,Vista,CA,92083
1046,Dane,Mcdaniel,NA,dane.mcdaniel@hotmail.com,hotmail.com,891 Court Ave.,Canandaigua,NY,14424
1047,Jamaal,Baker,NA,jamaal.baker@hotmail.com,hotmail.com,186 Big Rock Cove Ave.,Elmhurst,NY,11373
1048,Ji,Burt,NA,ji.burt@hotmail.com,hotmail.com,40 S. Roberts Street,Apple Valley,CA,92307
1049,Marcelino,Mcbride,NA,marcelino.mcbride@hotmail.com,hotmail.com,29 Oxford Ave.,Clifton Park,NY,12065
1050,Rozella,Fitzgerald,NA,rozella.fitzgerald@yahoo.com,yahoo.com,7795 Myers Ave.,Shirley,NY,11967
1051,Tonisha,Fowler,NA,tonisha.fowler@msn.com,msn.com,9270 Valley View Lane,Huntington Station,NY,11746
1052,Zora,Ford,(916) 192-3196,zora.ford@gmail.com,gmail.com,7416 La Sierra Dr.,Sacramento,CA,95820
1053,Parthenia,Figueroa,NA,parthenia.figueroa@msn.com,msn.com,550 Theatre Dr.,Mahopac,NY,10541
1054,Arielle,Levine,NA,arielle.levine@yahoo.com,yahoo.com,7100 High Ridge St.,Garland,TX,75043
1055,Hildegarde,Christensen,NA,hildegarde.christensen@hotmail.com,hotmail.com,488 East Mill Pond Ave.,Maspeth,NY,11378
1056,Rebbecca,Espinoza,NA,rebbecca.espinoza@hotmail.com,hotmail.com,8266 Valley Farms Road,Mount Vernon,NY,10550
1057,Conchita,Boone,NA,conchita.boone@gmail.com,gmail.com,814 Birchpond Lane,Mount Vernon,NY,10550
1058,Aisha,Woods,NA,aisha.woods@gmail.com,gmail.com,9292 Bear Hill Ave.,Webster,NY,14580
1059,Season,Harvey,NA,season.harvey@yahoo.com,yahoo.com,388 Arnold Court,East Northport,NY,11731
1060,Tommie,Cooley,(717) 634-4113,tommie.cooley@yahoo.com,yahoo.com,92 Hickory St.,Lancaster,NY,14086
1061,Alanna,Barry,NA,alanna.barry@yahoo.com,yahoo.com,33 Laurel Avenue,Euless,TX,76039
1062,Jerri,Guthrie,NA,jerri.guthrie@msn.com,msn.com,95 Sugar Dr.,Carmel,NY,10512
1063,Tammy,Austin,NA,tammy.austin@yahoo.com,yahoo.com,182 Stillwater Ave.,Lake Jackson,TX,77566
1064,Patsy,Russo,NA,patsy.russo@gmail.com,gmail.com,8438 Fairway Avenue,Rowlett,TX,75088
1065,Desiree,Branch,NA,desiree.branch@msn.com,msn.com,67 Bayport Drive,San Lorenzo,CA,94580
1066,Raeann,Duncan,(657) 256-2008,raeann.duncan@aol.com,aol.com,126 Edgewood St.,Anaheim,CA,92806
1067,Lillia,Gillespie,NA,lillia.gillespie@hotmail.com,hotmail.com,382 Cardinal Dr.,Rego Park,NY,11374
1068,Doris,Kaufman,NA,doris.kaufman@gmail.com,gmail.com,69 Fairground Dr.,Duarte,CA,91010
1069,Rodolfo,Buck,NA,rodolfo.buck@gmail.com,gmail.com,8359 Brewery Street,Shirley,NY,11967
1070,Olimpia,Mays,NA,olimpia.mays@aol.com,aol.com,42 Nichols Lane,Oakland Gardens,NY,11364
1071,Shemeka,Lyons,NA,shemeka.lyons@msn.com,msn.com,97 South Jockey Hollow St.,Pomona,CA,91768
1072,Maryalice,Henry,NA,maryalice.henry@msn.com,msn.com,85 Prince Street,Richardson,TX,75080
1073,Leeanne,Cross,NA,leeanne.cross@yahoo.com,yahoo.com,424 Newcastle Road,Bayside,NY,11361
1074,Lanelle,Guerra,NA,lanelle.guerra@yahoo.com,yahoo.com,989 Wrangler St.,Floral Park,NY,11001
1075,Dann,Huff,NA,dann.huff@gmail.com,gmail.com,475 S. Rockville St.,Huntington Station,NY,11746
1076,Sherise,Mercer,NA,sherise.mercer@gmail.com,gmail.com,9401 Catherine Dr.,Vista,CA,92083
1077,Heather,Perry,NA,heather.perry@gmail.com,gmail.com,982 Durham Street,Sunnyside,NY,11104
1078,Theresia,Barron,NA,theresia.barron@aol.com,aol.com,951 Wild Rose Street,Forest Hills,NY,11375
1079,Cindi,Ellis,NA,cindi.ellis@yahoo.com,yahoo.com,6 Cypress Lane,Floral Park,NY,11001
1080,Mirella,Duffy,NA,mirella.duffy@yahoo.com,yahoo.com,43 University Ave.,Longview,TX,75604
1081,Carson,Macias,NA,carson.macias@gmail.com,gmail.com,7 Pennington St.,New Rochelle,NY,10801
1082,Divina,Madden,(562) 264-3998,divina.madden@gmail.com,gmail.com,7314 Armstrong St.,Long Beach,NY,11561
1083,Cher,Alston,NA,cher.alston@msn.com,msn.com,38 Wild Horse Road,Wantagh,NY,11793
1084,Regine,Odom,NA,regine.odom@msn.com,msn.com,684 N. Mayfield Ave.,Franklin Square,NY,11010
1085,Adam,Thornton,NA,adam.thornton@hotmail.com,hotmail.com,755 East Henry Lane,Central Islip,NY,11722
1086,Cori,Schwartz,NA,cori.schwartz@msn.com,msn.com,43 Lancaster Lane,Jamaica,NY,11432
1087,Willow,Gardner,NA,willow.gardner@gmail.com,gmail.com,57 S. Lakewood Dr.,Pleasanton,CA,94566
1088,Jane,Henderson,NA,jane.henderson@hotmail.com,hotmail.com,46 Carson Drive,Apple Valley,CA,92307
1089,Chere,Mcfadden,NA,chere.mcfadden@yahoo.com,yahoo.com,695 San Pablo Drive,Orchard Park,NY,14127
1090,Ira,Erickson,NA,ira.erickson@aol.com,aol.com,6 Lake Forest St.,Port Jefferson Station,NY,11776
1091,Risa,Gallagher,NA,risa.gallagher@yahoo.com,yahoo.com,8281 Edgefield Drive,Rocklin,CA,95677
1092,Lavinia,Cotton,NA,lavinia.cotton@yahoo.com,yahoo.com,7485 Bridle Street,East Northport,NY,11731
1093,Alejandrina,Hodges,NA,alejandrina.hodges@msn.com,msn.com,7598 Shadow Brook St.,Deer Park,NY,11729
1094,Keitha,Black,NA,keitha.black@yahoo.com,yahoo.com,7670 Hilldale Ave.,Lindenhurst,NY,11757
1095,Corene,Swanson,NA,corene.swanson@aol.com,aol.com,597 Lakeshore Lane,Rego Park,NY,11374
1096,Tonda,Webb,NA,tonda.webb@yahoo.com,yahoo.com,53 SW. Edgemont Rd.,Baldwinsville,NY,13027
1097,Collen,Dennis,NA,collen.dennis@gmail.com,gmail.com,284 E. Mill Street,San Pablo,CA,94806
1098,Treasa,Dickerson,NA,treasa.dickerson@hotmail.com,hotmail.com,70 W. Creekside Road,Rockville Centre,NY,11570
1099,Jewell,Reyes,NA,jewell.reyes@hotmail.com,hotmail.com,8711 Glen Creek Drive,Jackson Heights,NY,11372
1100,Penny,Acevedo,NA,penny.acevedo@yahoo.com,yahoo.com,318 Mulberry Drive,Ballston Spa,NY,12020
1101,Louise,Flowers,NA,louise.flowers@yahoo.com,yahoo.com,28 N. Gregory Court,Depew,NY,14043
1102,Henrietta,Wagner,(682) 143-2224,henrietta.wagner@hotmail.com,hotmail.com,54 Brickyard St.,Fort Worth,TX,76110
1103,Ardelia,Cooley,NA,ardelia.cooley@aol.com,aol.com,59 Henry Smith St.,Canyon Country,CA,91387
1104,Khalilah,Robertson,NA,khalilah.robertson@aol.com,aol.com,22 Longbranch Rd.,Spring Valley,NY,10977
1105,Armando,Black,NA,armando.black@gmail.com,gmail.com,8611 N. Poor House St.,Richardson,TX,75080
1106,Jerri,Henry,NA,jerri.henry@msn.com,msn.com,141 N. Purple Finch Avenue,Spring Valley,NY,10977
1107,Lynda,Newman,NA,lynda.newman@msn.com,msn.com,44 SW. Thomas Ave.,Saratoga Springs,NY,12866
1108,Bao,Wade,NA,bao.wade@gmail.com,gmail.com,7587 Church St.,Desoto,TX,75115
1109,Gussie,Harding,NA,gussie.harding@gmail.com,gmail.com,41 Edgefield Avenue,Deer Park,NY,11729
1110,Shirely,Cantrell,NA,shirely.cantrell@aol.com,aol.com,6 Kent Street,West Hempstead,NY,11552
1111,Caroline,Jenkins,NA,caroline.jenkins@msn.com,msn.com,86 River Lane,Richardson,TX,75080
1112,Hollis,Rasmussen,NA,hollis.rasmussen@yahoo.com,yahoo.com,8949 S. Gates Road,Massapequa,NY,11758
1113,Kendra,Harrington,NA,kendra.harrington@yahoo.com,yahoo.com,768 Cooper Street,Jamestown,NY,14701
1114,Douglass,Blankenship,(229) 891-2087,douglass.blankenship@hotmail.com,hotmail.com,409 W. Rock Maple Lane,Albany,NY,12203
1115,Lina,Meadows,NA,lina.meadows@aol.com,aol.com,7020 Ashley Rd.,Glen Cove,NY,11542
1116,Patria,Harper,NA,patria.harper@msn.com,msn.com,90 Arlington St.,Astoria,NY,11102
1117,Jeffrey,Hill,NA,jeffrey.hill@gmail.com,gmail.com,2 Shub Farm St.,Rosedale,NY,11422
1118,Ja,Dillard,NA,ja.dillard@yahoo.com,yahoo.com,25 Orchard St.,Canyon Country,CA,91387
1119,Tora,Dunlap,NA,tora.dunlap@hotmail.com,hotmail.com,9903 North Halifax Ave.,Monsey,NY,10952
1120,Karole,Alvarez,NA,karole.alvarez@gmail.com,gmail.com,69 Woodland St.,East Northport,NY,11731
1121,Shasta,Combs,NA,shasta.combs@yahoo.com,yahoo.com,726 James Dr.,Yorktown Heights,NY,10598
1122,Cicely,Deleon,NA,cicely.deleon@yahoo.com,yahoo.com,751 Newbridge Ave.,Massapequa Park,NY,11762
1123,Raphael,O'neil,NA,raphael.o'neil@aol.com,aol.com,762 East Lantern Dr.,Fairport,NY,14450
1124,Hubert,Reilly,NA,hubert.reilly@hotmail.com,hotmail.com,9004 N. Lake Rd.,Amityville,NY,11701
1125,Caleb,England,NA,caleb.england@gmail.com,gmail.com,649 Marvon St.,Pleasanton,CA,94566
1126,Elmira,Levy,NA,elmira.levy@gmail.com,gmail.com,6 Columbia Dr.,Spring Valley,NY,10977
1127,Waldo,Hart,NA,waldo.hart@yahoo.com,yahoo.com,9782 Pineknoll Lane,Queensbury,NY,12804
1128,Bea,Kane,NA,bea.kane@aol.com,aol.com,398 Green Lake Ave.,Mahopac,NY,10541
1129,Gilberto,Sanders,NA,gilberto.sanders@hotmail.com,hotmail.com,186 Roehampton Ave.,Woodside,NY,11377
1130,Benny,Bender,NA,benny.bender@aol.com,aol.com,520 W. Hamilton St.,Elmont,NY,11003
1131,Desmond,Rose,NA,desmond.rose@hotmail.com,hotmail.com,9956 Lexington Rd.,Mount Vernon,NY,10550
1132,Parthenia,Holman,NA,parthenia.holman@gmail.com,gmail.com,17 Orange Court,Ithaca,NY,14850
1133,Dung,King,NA,dung.king@aol.com,aol.com,523 Prairie St.,West Islip,NY,11795
1134,Sherril,Alvarado,NA,sherril.alvarado@hotmail.com,hotmail.com,9434 Cypress Court,Desoto,TX,75115
1135,Alisia,Albert,NA,alisia.albert@gmail.com,gmail.com,9490 Coffee St.,Garland,TX,75043
1136,Kallie,Best,(507) 997-4112,kallie.best@aol.com,aol.com,9842 Fairview St.,Rochester,NY,14606
1137,Dottie,Roberts,NA,dottie.roberts@aol.com,aol.com,8252 Theatre St.,Port Washington,NY,11050
1138,Hubert,Stone,NA,hubert.stone@hotmail.com,hotmail.com,203 Penn St.,Ridgecrest,CA,93555
1139,Gabriella,Jones,NA,gabriella.jones@hotmail.com,hotmail.com,9100 Gates Ave.,Mount Vernon,NY,10550
1140,Penney,Hall,NA,penney.hall@msn.com,msn.com,8306 Jockey Hollow Street,Liverpool,NY,13090
1141,Mallie,Osborn,NA,mallie.osborn@gmail.com,gmail.com,9022 Bridgeton St.,Newburgh,NY,12550
1142,Britteny,Schroeder,NA,britteny.schroeder@aol.com,aol.com,855 Bohemia Dr.,Pittsford,NY,14534
1143,Sommer,Hopkins,NA,sommer.hopkins@gmail.com,gmail.com,827 Laurel Ave.,Tonawanda,NY,14150
1144,Jewel,Sparks,NA,jewel.sparks@aol.com,aol.com,12 Vine Road,Oakland Gardens,NY,11364
1145,Deandrea,Vega,(914) 818-7312,deandrea.vega@gmail.com,gmail.com,613 Mill Pond St.,Yonkers,NY,10701
1146,Charlsie,Carson,NA,charlsie.carson@hotmail.com,hotmail.com,3 South Grant Avenue,Saint Albans,NY,11412
1147,Kandace,Ayers,NA,kandace.ayers@gmail.com,gmail.com,9005 Lookout Lane,Santa Monica,CA,90403
1148,Lenore,Valdez,NA,lenore.valdez@msn.com,msn.com,829 Birchpond Street,Spring Valley,NY,10977
1149,Drucilla,Gilliam,NA,drucilla.gilliam@hotmail.com,hotmail.com,8257 E. Westminster Ave.,Santa Clara,CA,95050
1150,Keturah,Reid,(361) 394-2024,keturah.reid@yahoo.com,yahoo.com,747 SE. Beech Ave.,Corpus Christi,TX,78418
1151,Herminia,Reyes,NA,herminia.reyes@gmail.com,gmail.com,782 Stonybrook Street,Centereach,NY,11720
1152,Tuyet,Rosa,NA,tuyet.rosa@aol.com,aol.com,9038 Golden Star Street,South El Monte,CA,91733
1153,Ara,Vazquez,NA,ara.vazquez@msn.com,msn.com,343 2nd Court,San Carlos,CA,94070
1154,Barry,Albert,NA,barry.albert@gmail.com,gmail.com,13 Grand St.,Auburn,NY,13021
1155,Verdell,Joyner,NA,verdell.joyner@aol.com,aol.com,9191 Sierra St.,Far Rockaway,NY,11691
1156,Han,Wade,NA,han.wade@hotmail.com,hotmail.com,587 Sulphur Springs St.,Howard Beach,NY,11414
1157,Anton,Barton,(716) 472-3707,anton.barton@msn.com,msn.com,7284 East Indian Spring Rd.,Buffalo,NY,14215
1158,Vito,Pickett,NA,vito.pickett@hotmail.com,hotmail.com,93 High Point Street,Canandaigua,NY,14424
1159,Charlene,Norris,NA,charlene.norris@msn.com,msn.com,972 South Sierra Drive,Syosset,NY,11791
1160,Efren,Whitfield,NA,efren.whitfield@gmail.com,gmail.com,139 Union Rd.,Euless,TX,76039
1161,Santa,Larson,NA,santa.larson@gmail.com,gmail.com,5 Bellevue Dr.,Valley Stream,NY,11580
1162,Carmelina,Sellers,NA,carmelina.sellers@hotmail.com,hotmail.com,12 Race St.,Ithaca,NY,14850
1163,Carmela,Hays,NA,carmela.hays@aol.com,aol.com,149 Pennington Ave.,Lawndale,CA,90260
1164,Patrina,Tanner,NA,patrina.tanner@gmail.com,gmail.com,7136 Selby Road,Scarsdale,NY,10583
1165,Rikki,Morrow,(682) 936-1482,rikki.morrow@hotmail.com,hotmail.com,7096 Plumb Branch Road,Fort Worth,TX,76110
1166,Junita,Reese,NA,junita.reese@gmail.com,gmail.com,8773 North Walt Whitman Court,Bay Shore,NY,11706
1167,Ryan,Carter,NA,ryan.carter@yahoo.com,yahoo.com,8684 Studebaker Road,Nanuet,NY,10954
1168,Almeta,Benjamin,NA,almeta.benjamin@aol.com,aol.com,8456 Oakwood St.,Sunnyside,NY,11104
1169,Beatris,Joyner,NA,beatris.joyner@gmail.com,gmail.com,7463 Gonzales Rd.,Spring Valley,NY,10977
1170,Mechelle,Chan,NA,mechelle.chan@gmail.com,gmail.com,458 Overlook Street,Richmond Hill,NY,11418
1171,Earlean,Pena,NA,earlean.pena@yahoo.com,yahoo.com,7698 Fulton St.,Rome,NY,13440
1172,Katherin,Clark,NA,katherin.clark@yahoo.com,yahoo.com,996 Iroquois Street,Pittsford,NY,14534
1173,Chanel,May,NA,chanel.may@msn.com,msn.com,806 Saxton Court,Garden City,NY,11530
1174,Aaron,Knapp,(914) 402-4335,aaron.knapp@yahoo.com,yahoo.com,807 Grandrose Ave.,Yonkers,NY,10701
1175,Sindy,Anderson,NA,sindy.anderson@gmail.com,gmail.com,543 Halifax Ave.,Pomona,CA,91768
1176,Sheree,Blanchard,NA,sheree.blanchard@gmail.com,gmail.com,41 Glenwood Ave.,Queensbury,NY,12804
1177,Charlesetta,Soto,NA,charlesetta.soto@yahoo.com,yahoo.com,25 South Colonial Drive,Poughkeepsie,NY,12601
1178,Wendie,Nash,(805) 389-2549,wendie.nash@hotmail.com,hotmail.com,9 South Road,Oxnard,CA,93035
1179,Vernetta,Banks,NA,vernetta.banks@aol.com,aol.com,7633 Albany St.,Brooklyn,NY,11201
1180,Myrtle,Gardner,NA,myrtle.gardner@aol.com,aol.com,303 Creekside Street,Farmingdale,NY,11735
1181,Agustina,Lawrence,NA,agustina.lawrence@yahoo.com,yahoo.com,9347 Delaware Ave.,Brooklyn,NY,11201
1182,Trinidad,Chapman,NA,trinidad.chapman@aol.com,aol.com,7371 Glen Eagles Street,Ronkonkoma,NY,11779
1183,Kim,Clark,NA,kim.clark@msn.com,msn.com,19 Liberty St.,Merrick,NY,11566
1184,Annabelle,Hebert,NA,annabelle.hebert@aol.com,aol.com,9745 Nicolls Lane,Spring Valley,NY,10977
1185,Corine,Stuart,NA,corine.stuart@msn.com,msn.com,5 Penn Street,Clifton Park,NY,12065
1186,Kiesha,Bond,NA,kiesha.bond@aol.com,aol.com,29 Marvon St.,San Carlos,CA,94070
1187,Kenyetta,Mason,NA,kenyetta.mason@msn.com,msn.com,98 Poplar Ave.,Flushing,NY,11354
1188,Marcene,Curtis,(914) 361-6045,marcene.curtis@msn.com,msn.com,7699 Illinois Lane,Yonkers,NY,10701
1189,Sheila,Goodman,NA,sheila.goodman@msn.com,msn.com,9586 Chestnut St.,Uniondale,NY,11553
1190,Romeo,Steele,NA,romeo.steele@msn.com,msn.com,162 Crescent Lane,Port Jefferson Station,NY,11776
1191,Tam,Fisher,(507) 351-9375,tam.fisher@aol.com,aol.com,8000 Woodsman Lane,Rochester,NY,14606
1192,Gena,Owens,NA,gena.owens@gmail.com,gmail.com,43 Buckingham St.,Desoto,TX,75115
1193,Phebe,Soto,NA,phebe.soto@hotmail.com,hotmail.com,9239 Leatherwood Rd.,South Ozone Park,NY,11420
1194,Leticia,Snyder,NA,leticia.snyder@yahoo.com,yahoo.com,173 Lyme Dr.,Pittsford,NY,14534
1195,Chantell,Bridges,(716) 941-6072,chantell.bridges@yahoo.com,yahoo.com,8478 N. Wrangler Dr.,Buffalo,NY,14215
1196,Ileana,Holt,NA,ileana.holt@msn.com,msn.com,817 Adams St.,Patchogue,NY,11772
1197,Nakisha,Clay,NA,nakisha.clay@gmail.com,gmail.com,8996 Beechwood Ave.,Port Washington,NY,11050
1198,Cheryll,Snyder,NA,cheryll.snyder@yahoo.com,yahoo.com,77 E. Liberty St.,Brooklyn,NY,11201
1199,Consuela,Collier,NA,consuela.collier@msn.com,msn.com,338 S. Holly Avenue,North Tonawanda,NY,14120
1200,Aubrey,Durham,NA,aubrey.durham@aol.com,aol.com,14 Foster Ave.,Port Washington,NY,11050
